,loss,acc,val_loss,val_acc
0,0.13903635746799164,0.8654427528381348,0.08534516012486146,0.9222221970558167
1,0.016541163261347424,0.9829403758049011,0.06740206531386256,0.9417233467102051
2,0.011416759237192235,0.9877340793609619,0.055364288619451245,0.9480725526809692
3,0.00979663346973033,0.9896653890609741,0.053748980127359465,0.9578231573104858
4,0.007450456064324243,0.9918725490570068,0.03634934563215087,0.9734693765640259
